	#node1	node2	node1_string_id	node2_string_id	combined_score
34359	PSME3IP1	CAMTA2	9606.ENSP00000335808	9606.ENSP00000412886	0.674
34360	PIM1	DDX6	9606.ENSP00000362608	9606.ENSP00000478754	0.674
34361	SRSF6	TRA2A	9606.ENSP00000244020	9606.ENSP00000297071	0.782
34362	SSBP3	LDB1	9606.ENSP00000360371	9606.ENSP00000501277	0.753
34363	RBM28	NIP7	9606.ENSP00000223073	9606.ENSP00000254940	0.673
34364	CAPZA2	SH3KBP1	9606.ENSP00000354947	9606.ENSP00000380921	0.673
34365	SSBP4	LDB1	9606.ENSP00000270061	9606.ENSP00000501277	0.74
34366	RAB1B	RAB11B	9606.ENSP00000310226	9606.ENSP00000333547	0.672
34367	TUFM	RPS20	9606.ENSP00000322439	9606.ENSP00000429374	0.674
34368	STIM2	STIM1	9606.ENSP00000417569	9606.ENSP00000478059	0.974
34369	IVNS1ABP	PRPSAP1	9606.ENSP00000356468	9606.ENSP00000414624	0.788
34370	EEF1A1	CARS1	9606.ENSP00000339063	9606.ENSP00000369897	0.671
34371	RANGAP1	RCC1	9606.ENSP00000401470	9606.ENSP00000497402	0.723
34372	UBE2I	RCC1	9606.ENSP00000348056	9606.ENSP00000497402	0.671
34373	COMMD6	CCDC93	9606.ENSP00000348054	9606.ENSP00000365477	0.671
34374	COMMD6	VPS29	9606.ENSP00000348054	9606.ENSP00000480853	0.671
34375	DNMT3A	TCL1A	9606.ENSP00000264709	9606.ENSP00000451506	0.885
34376	COMMD4	VPS26C	9606.ENSP00000267935	9606.ENSP00000311399	0.762
34377	COMMD4	VPS29	9606.ENSP00000267935	9606.ENSP00000480853	0.671
34378	COMMD4	CCDC93	9606.ENSP00000267935	9606.ENSP00000365477	0.671
34379	COMMD4	COMMD6	9606.ENSP00000267935	9606.ENSP00000348054	0.671
34380	PPP1CB	PPP1R18	9606.ENSP00000378769	9606.ENSP00000480270	0.671
34381	EIF2S1	PRMT7	9606.ENSP00000256383	9606.ENSP00000343103	0.671
34382	TOB2	CNOT7	9606.ENSP00000331305	9606.ENSP00000355279	0.857
34383	XRCC6	PARP1	9606.ENSP00000352257	9606.ENSP00000355759	0.981
34384	RALY	HNRNPC	9606.ENSP00000246194	9606.ENSP00000451291	0.762
34385	NAP1L4	NAP1L1	9606.ENSP00000369915	9606.ENSP00000477538	0.786
34386	VPS26C	VPS29	9606.ENSP00000311399	9606.ENSP00000480853	0.995
34387	VPS26C	CCDC93	9606.ENSP00000311399	9606.ENSP00000365477	0.883
34388	VPS26C	COMMD6	9606.ENSP00000311399	9606.ENSP00000348054	0.671
34389	CCND3	PCNA	9606.ENSP00000362082	9606.ENSP00000368458	0.671
34390	RAB11B	PI4KB	9606.ENSP00000333547	9606.ENSP00000357869	0.709
34391	GDI2	GDI1	9606.ENSP00000369538	9606.ENSP00000394071	0.679
34392	SNAI1	HMG20B	9606.ENSP00000244050	9606.ENSP00000328269	0.671
34393	STAT5A	PDHA1	9606.ENSP00000341208	9606.ENSP00000369134	0.671
34394	ARF4	ARF1	9606.ENSP00000306010	9606.ENSP00000440005	0.671
34395	G3BP2	G3BP1	9606.ENSP00000352738	9606.ENSP00000377681	0.963
34396	PRPF19	CCDC12	9606.ENSP00000227524	9606.ENSP00000292314	0.671
34397	EEF1G	VARS1	9606.ENSP00000331901	9606.ENSP00000364815	0.671
34398	GON4L	CRAMP1	9606.ENSP00000357315	9606.ENSP00000380559	0.671
34399	TPD52L2	GABPB1	9606.ENSP00000217121	9606.ENSP00000220429	0.671
34400	TPD52L2	TPD52	9606.ENSP00000217121	9606.ENSP00000429309	0.671
34401	ABTB1	VARS1	9606.ENSP00000232744	9606.ENSP00000364815	0.671
34402	ABTB1	CARS1	9606.ENSP00000232744	9606.ENSP00000369897	0.671
34403	POLR2G	RECQL5	9606.ENSP00000301788	9606.ENSP00000317636	0.671
34404	VPS4A	ZFYVE19	9606.ENSP00000254950	9606.ENSP00000347498	0.671
34405	ARHGEF4	CDC42	9606.ENSP00000316845	9606.ENSP00000497733	0.699
34406	LRCH4	DOCK8	9606.ENSP00000309689	9606.ENSP00000394888	0.671
34407	ITGB1BP1	CCM2	9606.ENSP00000353850	9606.ENSP00000370503	0.688
34408	PES1	NAP1L4	9606.ENSP00000346725	9606.ENSP00000369915	0.671
34409	KHDRBS1	KHDRBS3	9606.ENSP00000313829	9606.ENSP00000348108	0.696
34410	PRPSAP2	IVNS1ABP	9606.ENSP00000268835	9606.ENSP00000356468	0.671
34411	CDT1	CKS2	9606.ENSP00000301019	9606.ENSP00000364976	0.671
34412	CDT1	CKS1B	9606.ENSP00000301019	9606.ENSP00000311083	0.671
34413	DDX39A	DDX39B	9606.ENSP00000242776	9606.ENSP00000416269	0.821
34414	SIN3B	KDM5A	9606.ENSP00000369131	9606.ENSP00000382688	0.711
34415	PARP4	MVP	9606.ENSP00000371419	9606.ENSP00000378760	0.993
34416	ATF2	JUNB	9606.ENSP00000264110	9606.ENSP00000303315	0.705
34417	TRIB2	UBE2E1	9606.ENSP00000155926	9606.ENSP00000303709	0.671
34418	MICALL1	EHD1	9606.ENSP00000215957	9606.ENSP00000479153	0.978
34419	AKIRIN2	AKIRIN1	9606.ENSP00000257787	9606.ENSP00000392678	0.671
34420	NUFIP2	ATXN2L	9606.ENSP00000225388	9606.ENSP00000378917	0.671
34421	SSBP4	SSBP3	9606.ENSP00000270061	9606.ENSP00000360371	0.671
34422	RANBP2	RCC1	9606.ENSP00000283195	9606.ENSP00000497402	0.726
34423	NEK7	NEK6	9606.ENSP00000356355	9606.ENSP00000362702	0.699
34424	NAPA	VAMP5	9606.ENSP00000263354	9606.ENSP00000305647	0.708
34425	HSPB1	SF3B3	9606.ENSP00000248553	9606.ENSP00000305790	0.67
34426	CDK2	CKS2	9606.ENSP00000266970	9606.ENSP00000364976	0.966
34427	LARS1	SDCBP	9606.ENSP00000377954	9606.ENSP00000428184	0.67
34428	MCM6	MCMBP	9606.ENSP00000264156	9606.ENSP00000353098	0.67
34429	DARS1	SDCBP	9606.ENSP00000264161	9606.ENSP00000428184	0.67
34430	REL	NFKBID	9606.ENSP00000295025	9606.ENSP00000380109	0.77
34431	RANGAP1	B2M	9606.ENSP00000401470	9606.ENSP00000497910	0.669
34432	TCF3	TCF4	9606.ENSP00000262965	9606.ENSP00000381382	0.669
34433	CARS1	EEF1D	9606.ENSP00000369897	9606.ENSP00000410059	0.669
34434	CCDC93	VPS29	9606.ENSP00000365477	9606.ENSP00000480853	0.669
34435	VPS26C	COMMD3	9606.ENSP00000311399	9606.ENSP00000366032	0.669
34436	RCAN1	PPP3CB	9606.ENSP00000370527	9606.ENSP00000378306	0.668
34437	GIT2	GIT1	9606.ENSP00000347464	9606.ENSP00000378338	0.841
34438	EIF3G	PRRC2B	9606.ENSP00000253108	9606.ENSP00000349856	0.669
34439	RPL30	RSL1D1	9606.ENSP00000428085	9606.ENSP00000460871	0.668
34440	PTBP2	ELAVL1	9606.ENSP00000359216	9606.ENSP00000385269	0.671
34441	GSE1	HMG20B	9606.ENSP00000253458	9606.ENSP00000328269	0.899
34442	CHERP	SNRNP70	9606.ENSP00000439856	9606.ENSP00000472998	0.669
34443	TRAPPC12	TBC1D14	9606.ENSP00000324318	9606.ENSP00000386921	0.669
34444	SSBP4	SSBP2	9606.ENSP00000270061	9606.ENSP00000483921	0.669
34445	SCAND1	ZNF394	9606.ENSP00000363103	9606.ENSP00000499131	0.669
34446	NUP214	NXF1	9606.ENSP00000352400	9606.ENSP00000436679	0.732
34447	MCM4	MCMBP	9606.ENSP00000262105	9606.ENSP00000353098	0.718
34448	FOXO1	AKT1	9606.ENSP00000368880	9606.ENSP00000451828	0.67
34449	DYRK1A	DCAF7	9606.ENSP00000340373	9606.ENSP00000483236	0.937
34450	FTSJ3	RPL6	9606.ENSP00000396673	9606.ENSP00000403172	0.666
34451	RPL35	RSL1D1	9606.ENSP00000259469	9606.ENSP00000460871	0.666
34452	AARS1	GARS1	9606.ENSP00000261772	9606.ENSP00000373918	0.667
34453	CDKN1B	CDK1	9606.ENSP00000228872	9606.ENSP00000378699	0.765
34454	NUMA1	GPSM1	9606.ENSP00000377298	9606.ENSP00000392828	0.709
34455	SNRPA	PTBP1	9606.ENSP00000243563	9606.ENSP00000349428	0.808
34456	NCBP2	KPNA1	9606.ENSP00000326806	9606.ENSP00000343701	0.666
34457	RPS23	TUFM	9606.ENSP00000296674	9606.ENSP00000322439	0.667
34458	RPL32	RSL1D1	9606.ENSP00000416429	9606.ENSP00000460871	0.665
34459	PSME2	PSMB8	9606.ENSP00000216802	9606.ENSP00000364016	0.915
34460	HMG20B	HMG20A	9606.ENSP00000328269	9606.ENSP00000371133	0.791
34461	MARS1	SDCBP	9606.ENSP00000262027	9606.ENSP00000428184	0.666
34462	UFC1	UFM1	9606.ENSP00000356982	9606.ENSP00000368970	0.731
34463	EIF3E	PRRC2B	9606.ENSP00000220849	9606.ENSP00000349856	0.666
34464	CD2BP2	EFTUD2	9606.ENSP00000304903	9606.ENSP00000392094	0.729
34465	KPNA2	NUP153	9606.ENSP00000438483	9606.ENSP00000444029	0.877
34466	PYCR2	NUDT5	9606.ENSP00000342502	9606.ENSP00000419628	0.665
34467	CDT1	CDK1	9606.ENSP00000301019	9606.ENSP00000378699	0.665
34468	MAPK14	MAP2K3	9606.ENSP00000229795	9606.ENSP00000345083	0.926
34469	RPL18A	NOC2L	9606.ENSP00000222247	9606.ENSP00000317992	0.665
34470	PSMC5	PSMB9	9606.ENSP00000310572	9606.ENSP00000363993	0.665
34471	PSMB8	PSMD13	9606.ENSP00000364016	9606.ENSP00000396937	0.664
34472	GADD45B	CNOT7	9606.ENSP00000215631	9606.ENSP00000355279	0.664
34473	GNAS	MAGED2	9606.ENSP00000360141	9606.ENSP00000364193	0.664
34474	RCSD1	CAPZB	9606.ENSP00000356828	9606.ENSP00000401010	0.664
34475	MBD2	PHF20L1	9606.ENSP00000256429	9606.ENSP00000378784	0.663
34476	FTSJ3	RPL18	9606.ENSP00000396673	9606.ENSP00000447001	0.662
34477	PRPF19	PRCC	9606.ENSP00000227524	9606.ENSP00000271526	0.663
34478	BRD4	E2F1	9606.ENSP00000263377	9606.ENSP00000345571	0.757
34479	DIS3L	GIGYF2	9606.ENSP00000321711	9606.ENSP00000387170	0.663
34480	STUB1	HSPA4	9606.ENSP00000219548	9606.ENSP00000302961	0.994
34481	MAPK1	SHC1	9606.ENSP00000215832	9606.ENSP00000401303	0.87
34482	BTG3	CNOT6L	9606.ENSP00000344609	9606.ENSP00000424896	0.662
34483	SSBP3	SSBP2	9606.ENSP00000360371	9606.ENSP00000483921	0.772
34484	RMND5A	YPEL5	9606.ENSP00000283632	9606.ENSP00000368835	0.661
34485	KEAP1	DPP3	9606.ENSP00000377245	9606.ENSP00000440502	0.939
34486	CD2BP2	USP39	9606.ENSP00000304903	9606.ENSP00000312981	0.662
34487	RAB11FIP3	PI4KB	9606.ENSP00000262305	9606.ENSP00000357869	0.661
34488	G3BP2	ATXN2L	9606.ENSP00000352738	9606.ENSP00000378917	0.661
34489	SP100	HMGB1	9606.ENSP00000343023	9606.ENSP00000345347	0.661
34490	RPS6KA3	RPS6KA1	9606.ENSP00000368884	9606.ENSP00000435412	0.683
34491	TCP11L2	TUBA1C	9606.ENSP00000299045	9606.ENSP00000443475	0.661
34492	NCBP2	DDX39B	9606.ENSP00000326806	9606.ENSP00000416269	0.664
34493	PSMA5	AKIRIN1	9606.ENSP00000271308	9606.ENSP00000392678	0.661
34494	STRBP	ILF2	9606.ENSP00000321347	9606.ENSP00000355011	0.66
34495	RPL13	NSA2	9606.ENSP00000307889	9606.ENSP00000483484	0.66
34496	NOP2	GNL3	9606.ENSP00000371858	9606.ENSP00000395772	0.658
34497	CAPZA1	RCSD1	9606.ENSP00000263168	9606.ENSP00000356828	0.659
34498	NOP58	FTSJ3	9606.ENSP00000264279	9606.ENSP00000396673	0.68
34499	UBE2I	B2M	9606.ENSP00000348056	9606.ENSP00000497910	0.658
34500	UBE2I	RAN	9606.ENSP00000348056	9606.ENSP00000446215	0.658
34501	HSP90AB1	IKBKB	9606.ENSP00000360609	9606.ENSP00000430684	0.943
34502	RPL27A	PES1	9606.ENSP00000346015	9606.ENSP00000346725	0.657
34503	SSRP1	CHD1	9606.ENSP00000278412	9606.ENSP00000483667	0.663
34504	RTF1	CHD1	9606.ENSP00000374280	9606.ENSP00000483667	0.949
34505	GADD45B	CNOT6L	9606.ENSP00000215631	9606.ENSP00000424896	0.658
34506	PRRC2B	EIF3L	9606.ENSP00000349856	9606.ENSP00000499067	0.658
34507	HSPA8	HSPH1	9606.ENSP00000437125	9606.ENSP00000487365	0.981
34508	MDM2	AKT1	9606.ENSP00000258149	9606.ENSP00000451828	0.97
34509	MDM2	CDKN1A	9606.ENSP00000258149	9606.ENSP00000384849	0.668
34510	IKBKB	AKT1	9606.ENSP00000430684	9606.ENSP00000451828	0.726
34511	IKBKB	CTNNB1	9606.ENSP00000430684	9606.ENSP00000495360	0.657
34512	NFKB1	IKBKB	9606.ENSP00000226574	9606.ENSP00000430684	0.919
34513	NFKB1	CTNNB1	9606.ENSP00000226574	9606.ENSP00000495360	0.695
34514	CBX3	CBX1	9606.ENSP00000336687	9606.ENSP00000377060	0.714
34515	PTK2	STAT1	9606.ENSP00000341189	9606.ENSP00000354394	0.657
34516	TP53	PTK2	9606.ENSP00000269305	9606.ENSP00000341189	0.657
34517	TP53	CDKN1A	9606.ENSP00000269305	9606.ENSP00000384849	0.657
34518	TP53	HDAC1	9606.ENSP00000269305	9606.ENSP00000362649	0.988
34519	TP53	PIAS1	9606.ENSP00000269305	9606.ENSP00000438574	0.657
34520	TAOK2	MAP2K3	9606.ENSP00000310094	9606.ENSP00000345083	0.819
34521	CDKN1B	AKT1	9606.ENSP00000228872	9606.ENSP00000451828	0.657
34522	STAT3	PTK2	9606.ENSP00000264657	9606.ENSP00000341189	0.786
34523	BCL2L1	RAF1	9606.ENSP00000365230	9606.ENSP00000401888	0.786
34524	FGFR1	CTNNB1	9606.ENSP00000393312	9606.ENSP00000495360	0.782
34525	HSPB1	DAXX	9606.ENSP00000248553	9606.ENSP00000266000	0.902
34526	HSPB1	TP53	9606.ENSP00000248553	9606.ENSP00000269305	0.832
34527	CDK2	TP53	9606.ENSP00000266970	9606.ENSP00000269305	0.657
34528	BCR	PIK3CG	9606.ENSP00000303507	9606.ENSP00000419260	0.657
34529	RAF1	AKT1	9606.ENSP00000401888	9606.ENSP00000451828	0.676
34530	DAXX	TP53	9606.ENSP00000266000	9606.ENSP00000269305	0.953
34531	RICTOR	AKT1	9606.ENSP00000296782	9606.ENSP00000451828	0.657
34532	PIK3R1	CTNNB1	9606.ENSP00000428056	9606.ENSP00000495360	0.657
34533	CYCS	BCL2L1	9606.ENSP00000307786	9606.ENSP00000365230	0.74
34534	MAPK8	RHOA	9606.ENSP00000378974	9606.ENSP00000400175	0.657
34535	CDKN1A	AKT1	9606.ENSP00000384849	9606.ENSP00000451828	0.763
34536	HDAC1	CDKN1A	9606.ENSP00000362649	9606.ENSP00000384849	0.657
34537	SUPT16H	IWS1	9606.ENSP00000216297	9606.ENSP00000295321	0.656
34538	STAP1	SH3KBP1	9606.ENSP00000265404	9606.ENSP00000380921	0.656
34539	IWS1	SUPT5H	9606.ENSP00000295321	9606.ENSP00000470252	0.656
34540	CDK2AP1	GATAD2A	9606.ENSP00000261692	9606.ENSP00000384899	0.965
34541	PPP1R7	PPP1R16B	9606.ENSP00000234038	9606.ENSP00000299824	0.655
34542	TSN	STRAP	9606.ENSP00000374332	9606.ENSP00000392270	0.655
34543	CCDC93	COMMD3	9606.ENSP00000365477	9606.ENSP00000366032	0.655
34544	PHF20L1	GATAD2A	9606.ENSP00000378784	9606.ENSP00000384899	0.655
34545	TLK2	CABIN1	9606.ENSP00000316512	9606.ENSP00000381364	0.655
34546	EPRS1	SDCBP	9606.ENSP00000355890	9606.ENSP00000428184	0.655
34547	PSMD2	PSMB8	9606.ENSP00000310129	9606.ENSP00000364016	0.735
34548	TUBA1B	TUBA1C	9606.ENSP00000336799	9606.ENSP00000443475	0.835
34549	NFKB2	NFKBID	9606.ENSP00000358983	9606.ENSP00000380109	0.847
34550	GADD45B	CNOT11	9606.ENSP00000215631	9606.ENSP00000289382	0.655
34551	UBE2D3	BMI1	9606.ENSP00000349722	9606.ENSP00000365851	0.788
34552	CCND2	RBL2	9606.ENSP00000261254	9606.ENSP00000262133	0.671
34553	RIT1	LZTR1	9606.ENSP00000357305	9606.ENSP00000496779	0.655
34554	RPL31	FTSJ3	9606.ENSP00000386717	9606.ENSP00000396673	0.654
34555	FBRSL1	DCAF7	9606.ENSP00000396160	9606.ENSP00000483236	0.655
34556	FBRSL1	RYBP	9606.ENSP00000396160	9606.ENSP00000419494	0.655
34557	PES1	RPL31	9606.ENSP00000346725	9606.ENSP00000386717	0.654
34558	PARP1	RNF146	9606.ENSP00000355759	9606.ENSP00000357297	0.799
34559	SIN3B	TNRC18	9606.ENSP00000369131	9606.ENSP00000395538	0.655
34560	COMMD3	VPS29	9606.ENSP00000366032	9606.ENSP00000480853	0.655
34561	CNOT11	BTG3	9606.ENSP00000289382	9606.ENSP00000344609	0.655
34562	TRAPPC8	TBC1D14	9606.ENSP00000283351	9606.ENSP00000386921	0.784
34563	VPS51	EIPR1	9606.ENSP00000279281	9606.ENSP00000381652	0.655
34564	QARS1	SDCBP	9606.ENSP00000307567	9606.ENSP00000428184	0.654
34565	DRG1	RPLP0	9606.ENSP00000329715	9606.ENSP00000449328	0.653
34566	BTG3	CNOT7	9606.ENSP00000344609	9606.ENSP00000355279	0.762
34567	BTBD2	COPS6	9606.ENSP00000255608	9606.ENSP00000304102	0.654
34568	BTBD2	COPS2	9606.ENSP00000255608	9606.ENSP00000299259	0.654
34569	RAB11B	RAB1A	9606.ENSP00000333547	9606.ENSP00000387286	0.654
34570	PRKAA1	STIM2	9606.ENSP00000346148	9606.ENSP00000417569	0.654
34571	ABTB1	EEF1D	9606.ENSP00000232744	9606.ENSP00000410059	0.654
34572	YWHAE	SAMD4B	9606.ENSP00000264335	9606.ENSP00000317224	0.654
34573	NKIRAS2	GFOD1	9606.ENSP00000303580	9606.ENSP00000368589	0.654
34574	MRPL3	RPS8	9606.ENSP00000264995	9606.ENSP00000379888	0.653
34575	AIMP1	SDCBP	9606.ENSP00000378191	9606.ENSP00000428184	0.654
34576	EEF1B2	MLLT6	9606.ENSP00000376055	9606.ENSP00000479910	0.653
34577	CHD3	PHF20L1	9606.ENSP00000369716	9606.ENSP00000378784	0.653
34578	BNIP2	ARHGAP1	9606.ENSP00000267859	9606.ENSP00000310491	0.851
34579	PSMD7	PSMB8	9606.ENSP00000219313	9606.ENSP00000364016	0.667
34580	COMMD4	COMMD3	9606.ENSP00000267935	9606.ENSP00000366032	0.746
34581	CARS1	MLLT6	9606.ENSP00000369897	9606.ENSP00000479910	0.653
34582	RANBP2	NUSAP1	9606.ENSP00000283195	9606.ENSP00000499238	0.653
34583	PHF20L1	BCL11A	9606.ENSP00000378784	9606.ENSP00000496168	0.653
34584	MBD2	CDK2AP1	9606.ENSP00000256429	9606.ENSP00000261692	0.677
34585	BUB1B	RAE1	9606.ENSP00000287598	9606.ENSP00000379181	0.69
34586	U2AF1	SCAF11	9606.ENSP00000291552	9606.ENSP00000358374	0.653
34587	XRCC6	CHD1L	9606.ENSP00000352257	9606.ENSP00000358262	0.653
34588	BTBD2	COPS5	9606.ENSP00000255608	9606.ENSP00000350512	0.653
34589	BTBD2	COPS3	9606.ENSP00000255608	9606.ENSP00000268717	0.653
34590	PSMG2	PSMF1	9606.ENSP00000325919	9606.ENSP00000338039	0.653
34591	RPS16	RSL1D1	9606.ENSP00000367806	9606.ENSP00000460871	0.652
34592	MTA1	BCL11A	9606.ENSP00000333633	9606.ENSP00000496168	0.653
34593	RPL4	RSL1D1	9606.ENSP00000311430	9606.ENSP00000460871	0.652
34594	ZFR	HNRNPR	9606.ENSP00000265069	9606.ENSP00000363745	0.653
34595	MLLT10	MLLT6	9606.ENSP00000307411	9606.ENSP00000479910	0.973
34596	TSC22D3	NRBP1	9606.ENSP00000361458	9606.ENSP00000369192	0.653
34597	PRRC2B	EIF3F	9606.ENSP00000349856	9606.ENSP00000431800	0.653
34598	PRRC2B	EIF3I	9606.ENSP00000349856	9606.ENSP00000362688	0.653
34599	TCL1A	AKT1	9606.ENSP00000451506	9606.ENSP00000451828	0.735
34600	GSE1	HMG20A	9606.ENSP00000253458	9606.ENSP00000371133	0.793
34601	TRIB2	STK40	9606.ENSP00000155926	9606.ENSP00000362222	0.653
34602	DOT1L	MLLT6	9606.ENSP00000381657	9606.ENSP00000479910	0.826
34603	FAM53C	DYRK1A	9606.ENSP00000239906	9606.ENSP00000340373	0.653
34604	UBR4	KCMF1	9606.ENSP00000364403	9606.ENSP00000386738	0.88
34605	PUF60	SAP30BP	9606.ENSP00000434359	9606.ENSP00000462116	0.652
34606	MAGOH	DDX39B	9606.ENSP00000360525	9606.ENSP00000416269	0.788
34607	SUPT16H	H2AX	9606.ENSP00000216297	9606.ENSP00000434024	0.652
34608	SINHCAF	BAHCC1	9606.ENSP00000337477	9606.ENSP00000462154	0.652
34609	HNRNPH3	HNRNPA1	9606.ENSP00000265866	9606.ENSP00000341826	0.723
34610	PSMA6	PSME3	9606.ENSP00000261479	9606.ENSP00000293362	0.652
34611	CDK5RAP1	XRCC5	9606.ENSP00000217372	9606.ENSP00000375978	0.652
34612	ATP6AP1	KIAA2013	9606.ENSP00000358777	9606.ENSP00000365756	0.652
34613	H4C6	NCBP2	9606.ENSP00000244537	9606.ENSP00000326806	0.652
34614	NCBP2	ZCCHC8	9606.ENSP00000326806	9606.ENSP00000438993	0.652
34615	NCBP2	ZC3H18	9606.ENSP00000326806	9606.ENSP00000416951	0.652
34616	NUFIP2	G3BP1	9606.ENSP00000225388	9606.ENSP00000377681	0.77
34617	EIF5	RPS20	9606.ENSP00000216554	9606.ENSP00000429374	0.651
34618	EIF5	RPS2	9606.ENSP00000216554	9606.ENSP00000341885	0.651
34619	RNF146	CHD1L	9606.ENSP00000357297	9606.ENSP00000358262	0.652
34620	RPL19	RSL1D1	9606.ENSP00000225430	9606.ENSP00000460871	0.651
34621	EEF1A1	VARS1	9606.ENSP00000339063	9606.ENSP00000364815	0.817
34622	FIBP	C2CD5	9606.ENSP00000344572	9606.ENSP00000443204	0.651
34623	RBM39	EIF4A3	9606.ENSP00000253363	9606.ENSP00000497641	0.651
34624	PPP2R5A	UBE2S	9606.ENSP00000261461	9606.ENSP00000264552	0.651
34625	PPP2R5A	CDC27	9606.ENSP00000261461	9606.ENSP00000434614	0.651
34626	SRSF7	EIF4A3	9606.ENSP00000325905	9606.ENSP00000497641	0.651
34627	YBX1	EIF4A3	9606.ENSP00000361626	9606.ENSP00000497641	0.665
34628	NOP2	RPL30	9606.ENSP00000371858	9606.ENSP00000428085	0.65
34629	SNAI1	GSE1	9606.ENSP00000244050	9606.ENSP00000253458	0.651
34630	THRAP3	EIF4A3	9606.ENSP00000346634	9606.ENSP00000497641	0.651
34631	HNRNPC	EIF4A3	9606.ENSP00000451291	9606.ENSP00000497641	0.668
34632	H4C6	EIF4A3	9606.ENSP00000244537	9606.ENSP00000497641	0.651
34633	PKMYT1	CKS2	9606.ENSP00000262300	9606.ENSP00000364976	0.65
34634	MXI1	MAX	9606.ENSP00000331152	9606.ENSP00000351490	0.952
34635	RAB8A	RAB1B	9606.ENSP00000300935	9606.ENSP00000310226	0.65
34636	GNAI2	RIC8A	9606.ENSP00000312999	9606.ENSP00000325941	0.649
34637	IARS1	SDCBP	9606.ENSP00000364794	9606.ENSP00000428184	0.65
34638	SF3A2	ZC3H18	9606.ENSP00000221494	9606.ENSP00000416951	0.65
34639	SF3A2	RBM39	9606.ENSP00000221494	9606.ENSP00000253363	0.65
34640	TPI1	ENO1	9606.ENSP00000229270	9606.ENSP00000495530	0.748
34641	EIF5	RPS24	9606.ENSP00000216554	9606.ENSP00000414321	0.649
34642	CDK1	CDKN1A	9606.ENSP00000378699	9606.ENSP00000384849	0.982
34643	RPL7L1	RPL30	9606.ENSP00000418221	9606.ENSP00000428085	0.648
34644	PSMG2	PSMB8	9606.ENSP00000325919	9606.ENSP00000364016	0.648
34645	RAB7A	RAB11B	9606.ENSP00000265062	9606.ENSP00000333547	0.649
34646	RPL18A	NOP2	9606.ENSP00000222247	9606.ENSP00000371858	0.649
34647	RAB11A	RAB7A	9606.ENSP00000261890	9606.ENSP00000265062	0.649
34648	EIF5	RPS19	9606.ENSP00000216554	9606.ENSP00000470972	0.648
34649	UBE2N	UBA1	9606.ENSP00000316176	9606.ENSP00000338413	0.87
34650	KIAA2013	ATP6AP2	9606.ENSP00000365756	9606.ENSP00000490083	0.648
34651	NFIL3	STK40	9606.ENSP00000297689	9606.ENSP00000362222	0.647
34652	PRPF31	XAB2	9606.ENSP00000324122	9606.ENSP00000351137	0.647
34653	UTRN	MARK2	9606.ENSP00000356515	9606.ENSP00000385751	0.648
34654	DNAJB1	HSPH1	9606.ENSP00000254322	9606.ENSP00000487365	0.839
34655	GAPDH	ENO1	9606.ENSP00000380070	9606.ENSP00000495530	0.902
34656	MARK2	MARK3	9606.ENSP00000385751	9606.ENSP00000411397	0.647
34657	GADD45B	CNOT3	9606.ENSP00000215631	9606.ENSP00000351159	0.647
34658	AUTS2	DCAF7	9606.ENSP00000344087	9606.ENSP00000483236	0.647
34659	CSNK2A1	RTF1	9606.ENSP00000217244	9606.ENSP00000374280	0.646
34660	GTF3C3	CPSF1	9606.ENSP00000263956	9606.ENSP00000484669	0.647
34661	ATP5PD	ATP5IF1	9606.ENSP00000301587	9606.ENSP00000335203	0.647
34662	NOC2L	RPL7A	9606.ENSP00000317992	9606.ENSP00000361076	0.647
34663	DKC1	DDX24	9606.ENSP00000358563	9606.ENSP00000481495	0.646
34664	ZNF687	TSPYL2	9606.ENSP00000319829	9606.ENSP00000364591	0.647
34665	GOLGA7	CLDND1	9606.ENSP00000350378	9606.ENSP00000377735	0.646
34666	CCNL1	SAP30BP	9606.ENSP00000295926	9606.ENSP00000462116	0.646
34667	DDX18	RPL14	9606.ENSP00000263239	9606.ENSP00000379506	0.645
34668	ZDHHC5	CLDND1	9606.ENSP00000287169	9606.ENSP00000377735	0.646
34669	TUBB	TUBB4B	9606.ENSP00000339001	9606.ENSP00000341289	0.646
34670	FBRS	RYBP	9606.ENSP00000348489	9606.ENSP00000419494	0.646
34671	RPA2	RPAIN	9606.ENSP00000363017	9606.ENSP00000385814	0.646
34672	RBL2	CCND3	9606.ENSP00000262133	9606.ENSP00000362082	0.81
34673	PSMB8	PSMD6	9606.ENSP00000364016	9606.ENSP00000418695	0.644
34674	TRIM28	CCT8	9606.ENSP00000253024	9606.ENSP00000286788	0.645
34675	DDX56	GTPBP4	9606.ENSP00000258772	9606.ENSP00000354040	0.644
34676	PDHA1	OGDH	9606.ENSP00000369134	9606.ENSP00000388183	0.645
34677	PAIP1	UBR5	9606.ENSP00000302768	9606.ENSP00000429084	0.643
34678	MRFAP1	MORF4L2	9606.ENSP00000318352	9606.ENSP00000394417	0.644
34679	SRSF4	RNPS1	9606.ENSP00000362900	9606.ENSP00000457723	0.643
34680	MAPRE1	CKAP5	9606.ENSP00000364721	9606.ENSP00000432768	0.743
34681	KXD1	TPM3	9606.ENSP00000472836	9606.ENSP00000498577	0.644
34682	TACC1	PLXNB2	9606.ENSP00000321703	9606.ENSP00000352288	0.644
34683	RALBP1	REPS1	9606.ENSP00000372924	9606.ENSP00000392065	0.861
34684	MAPK14	DUSP10	9606.ENSP00000229795	9606.ENSP00000355866	0.868
